song_id,track_id,title,artist,version,url
1052,1052_1,Sober,Lorde,original,https://www.youtube.com/watch?v=UvgigkaSCZA
1052,1052_2,Sober,Sean James,cover,https://www.youtube.com/watch?v=cM4m_epUkaM
1052,1052_3,Sober,Mari Froes,cover_2,https://www.youtube.com/watch?v=gIj46z23ckU
1052,1052_4,Sober,Emma Beckett,cover_3,https://www.youtube.com/watch?v=CNXpH8iQ2RQ
1053,1053_1,Jet Pack Blues,Fall Out Boy,original,https://www.youtube.com/watch?v=NtgiP95ikIE
1053,1053_2,Jet Pack Blues,Alto Fox,cover,https://www.youtube.com/watch?v=4zyMQfP98RQ
1054,1054_1,Motivation,Normani,original,https://www.youtube.com/watch?v=FKXSh14svlQ
1054,1054_2,Motivation,The Piano BeatEtudes,cover,https://www.youtube.com/watch?v=bm0b1G42W_E
1054,1054_3,Motivation,MAYCE,cover_2,https://www.youtube.com/watch?v=DQPbJRvaqac
1055,1055_1,Astronaut In The Ocean,Masked Wolf,original,https://www.youtube.com/watch?v=WUHGwST0Oj4
1055,1055_2,Astronaut In The Ocean,UNKNOWN,cover,https://www.youtube.com/watch?v=jT7u2wycivA
1056,1056_1,Uh Huh,Julia Michaels,original,https://www.youtube.com/watch?v=5X-8hcTwJ40
1056,1056_2,Uh Huh,Nicole Reneé,cover,https://www.youtube.com/watch?v=U3VbquAShCE
1057,1057_1,Only in My Dreams,The Marías,original,https://www.youtube.com/watch?v=qrqywuDWz_Q
1057,1057_2,Only in My Dreams,IndiePianist,cover,https://www.youtube.com/watch?v=3k7WMm1CFDU
1058,1058_1,Never Worn White,Katy Perry,original,https://www.youtube.com/watch?v=UyKgYMQ-AlQ
1058,1058_2,Never Worn White,nEscafeX,cover,https://www.youtube.com/watch?v=7W0XqBX7FNo
1059,1059_1,Pothole,"Tyler, The Creator",original,https://www.youtube.com/watch?v=_wvhrRb3oU0
1059,1059_2,Pothole,Tapas Time,cover,https://www.youtube.com/watch?v=LpTeWVDcz5g
1060,1060_1,Toothbrush,DNCE,original,https://www.youtube.com/watch?v=h161leMNOeE
1060,1060_2,Toothbrush,BoycodeMusic,cover,https://www.youtube.com/watch?v=xxo-NeymALk
1060,1060_3,Toothbrush,Max Wrye,cover_2,https://www.youtube.com/watch?v=GUKtmclDrhU
1060,1060_4,Toothbrush,MusicNeverSleeps,cover_3,https://www.youtube.com/watch?v=phb_bMpTYRw
1061,1061_1,Made For You,Jake Owen,original,https://www.youtube.com/watch?v=-uvIf9cSegE
1061,1061_2,Made For You,Jay Geschwender,cover,https://www.youtube.com/watch?v=7wAWM4IIG_M
1062,1062_1,I Want You Back,The Jackson 5,original,https://www.youtube.com/watch?v=x0q1H9xWOA8
1062,1062_2,I Want You Back,florainbass,cover,https://www.youtube.com/watch?v=RtF5gQI87hg
1063,1063_1,So Real,Polo G,original,https://www.youtube.com/watch?v=4hIc26dKOqc
1063,1063_2,So Real,PatrickYeboah,cover,https://www.youtube.com/watch?v=XYPBFQEHRHk
1064,1064_1,Higher Power,Coldplay,original,https://www.youtube.com/watch?v=e-B7jMljhbk
1064,1064_2,Higher Power,Marley Blandford,cover,https://www.youtube.com/watch?v=gTijdCxQ4rU
1064,1064_3,Higher Power,Jo Zeeland,cover_2,https://www.youtube.com/watch?v=ehtOhgh36bQ
1064,1064_4,Higher Power,Katherine Cordova,cover_3,https://www.youtube.com/watch?v=WDh11wqmCm0
1065,1065_1,Hayloft,Mother Mother,original,https://www.youtube.com/watch?v=fFt0s7crDfo
1065,1065_2,Hayloft,LeoBaiaEu,cover,https://www.youtube.com/watch?v=JdepGnITYB8
1066,1066_1,Slide,H.E.R.,original,https://www.youtube.com/watch?v=aAfRJNBANeI
1066,1066_2,Slide,Alicia Drayton,cover,https://www.youtube.com/watch?v=NhFRtXtPm5s
1067,1067_1,Trust,Brent Faiyaz,original,https://www.youtube.com/watch?v=pa5E4uA3ALY
1067,1067_2,Trust,Blue Nightmare,cover,https://www.youtube.com/watch?v=NTBqcQyhWx8
1068,1068_1,Silent Night,Pentatonix,original,https://www.youtube.com/watch?v=olO9KzXkONc
1068,1068_2,Silent Night,TheRutterTwins,cover,https://www.youtube.com/watch?v=kTVXARR5eNs
1069,1069_1,New Rules,Dua Lipa,original,https://www.youtube.com/watch?v=k2qgadSvNyU
1069,1069_2,New Rules,Bars and Melody OFFICIAL,cover,https://www.youtube.com/watch?v=zt8A7I1YTw8
1070,1070_1,Slow Dance In A Parking Lot,Jordan Davis,original,https://www.youtube.com/watch?v=xrq_xtm_qqQ
1070,1070_2,Slow Dance In A Parking Lot,musicinfinity,cover,https://www.youtube.com/watch?v=yRDH-wDFGgk
1071,1071_1,listen before i go,Billie Eilish,original,https://www.youtube.com/watch?v=P4z1O3miesI
1071,1071_2,listen before i go,Lynnea M.,cover,https://www.youtube.com/watch?v=gCxGZVJGrWc
1072,1072_1,Just A Cloud Away,Pharrell Williams,original,https://www.youtube.com/watch?v=reYRmpiVSyA
1072,1072_2,Just A Cloud Away,oldskool groove,cover,https://www.youtube.com/watch?v=oG2EQw76c0w
1073,1073_1,Mood,24kGoldn,original,https://www.youtube.com/watch?v=GrAchTdepsU
1073,1073_2,Mood,Atlus,cover,https://www.youtube.com/watch?v=kV05fzr5Lu8
1073,1073_3,Mood,Cover Nation,cover_2,https://www.youtube.com/watch?v=RR_xwdO1dHc
1073,1073_4,Mood,Nico,cover_3,https://www.youtube.com/watch?v=PvvBy9NHOTg
1074,1074_1,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,original,https://www.youtube.com/watch?v=qrxsceexTBw
1074,1074_2,"""Slut!"" (Taylor's Version) (From The Vault)",Mickey Santana,cover,https://www.youtube.com/watch?v=WLqDpFf_sSE
1075,1075_1,First Time,Kygo,original,https://www.youtube.com/watch?v=OlH1RCs96JA
1075,1075_2,First Time,The Mad Violinist,cover,https://www.youtube.com/watch?v=63Nt5gnyd44
1076,1076_1,Con Calma,Daddy Yankee,original,https://www.youtube.com/watch?v=DiItGE3eAyQ
1076,1076_2,Con Calma,Julezworld Music,cover,https://www.youtube.com/watch?v=gjubRs_KRB0
1077,1077_1,Reborn,KIDS SEE GHOSTS,original,https://www.youtube.com/watch?v=hQC8COGQ4BM
1077,1077_2,Reborn,Masalabeats,cover,https://www.youtube.com/watch?v=AD6cIa6Opmo
1078,1078_1,Redemption,Drake,original,https://www.youtube.com/watch?v=AI1h7t1NRi8
1078,1078_2,Redemption,Official WoahNa,cover,https://www.youtube.com/watch?v=5ulhnnhdosY
1079,1079_1,thought it was,iann dior,original,https://www.youtube.com/watch?v=MLkZpWCbnec
1079,1079_2,thought it was,Dave Shinoda,cover,https://www.youtube.com/watch?v=Dv2YqFGt3lU
1080,1080_1,River,Eminem,original,https://www.youtube.com/watch?v=3BXDsVD6O10
1080,1080_2,River,Another October,cover,https://www.youtube.com/watch?v=xUnuqY3DvfQ
1080,1080_3,River,AFM Records,cover_2,https://www.youtube.com/watch?v=aol4_sXXfQI
1080,1080_4,River,Randolph,cover_3,https://www.youtube.com/watch?v=_44zCPQV4J0
1081,1081_1,all I know,Machine Gun Kelly,original,https://www.youtube.com/watch?v=byVDv-PCnAk
1081,1081_2,all I know,BLEACH,cover,https://www.youtube.com/watch?v=G6-YaXioZhA
1082,1082_1,Daddy Issues,The Neighbourhood,original,https://www.youtube.com/watch?v=_lMlsPQJs6U
1082,1082_2,Daddy Issues,// zee cecilia //,cover,https://www.youtube.com/watch?v=9SqAX17_xME
1083,1083_1,Thinking Bout You,Ariana Grande,original,https://www.youtube.com/watch?v=RFm4n7xrYxU
1083,1083_2,Thinking Bout You,Megan Blanco,cover,https://www.youtube.com/watch?v=OvitMlrEyVo
1084,1084_1,It Was A Good Day,Ice Cube,original,https://www.youtube.com/watch?v=h4UqMyldS7Q
1084,1084_2,It Was A Good Day,Jamah Terry,cover,https://www.youtube.com/watch?v=MByEeJh3m2w
1085,1085_1,Starboy,The Weeknd,original,https://www.youtube.com/watch?v=Rif-RTvmmss
1085,1085_2,Starboy,Continuum,cover,https://www.youtube.com/watch?v=2RdPxWGNdx0
1085,1085_3,Starboy,BBC Radio 1,cover_2,https://www.youtube.com/watch?v=we9BdAK2GK8
1085,1085_4,Starboy,albie,cover_3,https://www.youtube.com/watch?v=RSTD1GxSjLg
1086,1086_1,Teen X,Playboi Carti,original,https://www.youtube.com/watch?v=6nBdw2RtstI
1086,1086_2,Teen X,DxnnyFxntom,cover,https://www.youtube.com/watch?v=D0inTF6jaBU
1087,1087_1,American Kids,Kenny Chesney,original,https://www.youtube.com/watch?v=de1aPKXBdAE
1087,1087_2,American Kids,Elswag,cover,https://www.youtube.com/watch?v=eNv8vyaEj3I
1088,1088_1,Breakdown,Tom Petty and the Heartbreakers,original,https://www.youtube.com/watch?v=Iv1ncpySOAY
1088,1088_2,Breakdown,zach bryant,cover,https://www.youtube.com/watch?v=Q_8sNWqAFLA
1089,1089_1,A Guy Walks Into a Bar,Tyler Farr,original,https://www.youtube.com/watch?v=GVn6-JptCQM
1089,1089_2,A Guy Walks Into a Bar,Austin Meyer,cover,https://www.youtube.com/watch?v=Iv3qi4HH2P0
1090,1090_1,The Gambler,Kenny Rogers,original,https://www.youtube.com/watch?v=7hx4gdlfamo
1090,1090_2,The Gambler,The Geordie Bassist,cover,https://www.youtube.com/watch?v=iOMqfjmahjY
1091,1091_1,Me And My Broken Heart,Rixton,original,https://www.youtube.com/watch?v=7JJfJgyHYwU
1091,1091_2,Me And My Broken Heart,Urška Grčar,cover,https://www.youtube.com/watch?v=12NXVKrDboE
1092,1092_1,she's all i wanna be,Tate McRae,original,https://www.youtube.com/watch?v=uS_y_65CcpA
1092,1092_2,she's all i wanna be,Owa,cover,https://www.youtube.com/watch?v=BksNpF11g28
1093,1093_1,Fast,Juice WRLD,original,https://www.youtube.com/watch?v=BO18LZkhiEc
1093,1093_2,Fast,Dylan Emmet,cover,https://www.youtube.com/watch?v=xAGi5oRCaGg
1094,1094_1,Secrets,Mary Lambert,original,https://www.youtube.com/watch?v=cqqqV50zaAc
1094,1094_2,Secrets,Angelica Rowell,cover,https://www.youtube.com/watch?v=SHSU_FArFGM
1094,1094_3,Secrets,Mackenzie Johnson,cover_2,https://www.youtube.com/watch?v=Wdg0b7BDV1M
1094,1094_4,Secrets,Ryan Harman,cover_3,https://www.youtube.com/watch?v=5Xiz-mb7MnA
1095,1095_1,LOST IN THE CITADEL,Lil Nas X,original,https://www.youtube.com/watch?v=gqthPLRV7kw
1095,1095_2,LOST IN THE CITADEL,Philosophia,cover,https://www.youtube.com/watch?v=Um8eAT6x-VM
1096,1096_1,West Coast,OneRepublic,original,https://www.youtube.com/watch?v=QBPE2fZsVYU
1096,1096_2,West Coast,HinanoBass,cover,https://www.youtube.com/watch?v=2VLKgCSz4mc
1096,1096_3,West Coast,Zachary Foster,cover_2,https://www.youtube.com/watch?v=iOdCwsYaDNs
1096,1096_4,West Coast,Phillip Stone Music,cover_3,https://www.youtube.com/watch?v=lpJDeADGpvI
1097,1097_1,Summers Over Interlude,Drake,original,https://www.youtube.com/watch?v=bUFYpwNpS-c
1097,1097_2,Summers Over Interlude,Erika Penaranda,cover,https://www.youtube.com/watch?v=DiLTStwtDlk
1098,1098_1,LIKE I WOULD,ZAYN,original,https://www.youtube.com/watch?v=iqLzjlA2hYw
1098,1098_2,LIKE I WOULD,Paul Butcher,cover,https://www.youtube.com/watch?v=FtzhXl3dIhQ
1099,1099_1,comethru (bonus track),Jeremy Zucker,original,https://www.youtube.com/watch?v=jO2viLEW-1A
1099,1099_2,comethru (bonus track),장재혁 JaeHyeok,cover,https://www.youtube.com/watch?v=OwV9bsqm1uc
1099,1099_3,comethru (bonus track),LyLy Official ,cover_2,https://www.youtube.com/watch?v=INsyRHl15es
1099,1099_4,comethru (bonus track),틴TIN,cover_3,https://www.youtube.com/watch?v=HBsk1enFKpM
1100,1100_1,A Whole New World (End Title),ZAYN,original,https://www.youtube.com/watch?v=_THdjo0ueac
1100,1100_2,A Whole New World (End Title),FANA,cover,https://www.youtube.com/watch?v=fb_dfNwj9xw
1101,1101_1,Either Way,Chris Stapleton,original,https://www.youtube.com/watch?v=T7LoWH0nMrE
1101,1101_2,Either Way,Antonio Larosa,cover,https://www.youtube.com/watch?v=QxaZaQbp3DI
1102,1102_1,i,Lil Skies,original,https://www.youtube.com/watch?v=N7oe91LoHL0
1102,1102_2,i,A.J. Sandlin,cover,https://www.youtube.com/watch?v=rZjPNWG5Y_s
1102,1102_3,i,Lucas Tishler,cover_2,https://www.youtube.com/watch?v=Bkb6K0i_Svc
1102,1102_4,i,JPiano,cover_3,https://www.youtube.com/watch?v=DiuIGqPr88I
1103,1103_1,You Be Love,Avicii,original,https://www.youtube.com/watch?v=j5pnNJGTwX0
1103,1103_2,You Be Love,Magic Hands,cover,https://www.youtube.com/watch?v=W3_zeWSnrtI
1104,1104_1,Church,Fall Out Boy,original,https://www.youtube.com/watch?v=l3vbvF8bQfI
1104,1104_2,Church,My Bassist Chris,cover,https://www.youtube.com/watch?v=dgmjTXfi2yQ
1105,1105_1,Gale Song,The Lumineers,original,https://www.youtube.com/watch?v=-zLV4BsRZVk
1105,1105_2,Gale Song,JP Provencher,cover,https://www.youtube.com/watch?v=Ince4oZWIz4
1106,1106_1,Geronimo,Sheppard,original,https://www.youtube.com/watch?v=E-SeaCZE2TM
1106,1106_2,Geronimo,Twenty One Two,cover,https://www.youtube.com/watch?v=Q2wdDzkQKgA
1106,1106_3,Geronimo,Hold Harbour,cover_2,https://www.youtube.com/watch?v=QDwaC4ZTVWQ
1106,1106_4,Geronimo,Iris Andie,cover_3,https://www.youtube.com/watch?v=mAO6LS_z7Yo
1107,1107_1,Heart of Gold,Neil Young,original,https://www.youtube.com/watch?v=c7eB7Wns1-M
1107,1107_2,Heart of Gold,Passenger,cover,https://www.youtube.com/watch?v=ZK2jbHacbbM
1108,1108_1,Addicted To A Memory,Zedd,original,https://www.youtube.com/watch?v=ZqJiXLJs_Pg
1108,1108_2,Addicted To A Memory,RESiSTANCE TOKYO,cover,https://www.youtube.com/watch?v=dReRB9jP6rQ
1109,1109_1,I Guess,Mitski,original,https://www.youtube.com/watch?v=So0NYg0I0CI
1109,1109_2,I Guess,Michail Karafyllis,cover,https://www.youtube.com/watch?v=CWvbt00vXkQ
1110,1110_1,TROLLZ,6ix9ine,original,https://www.youtube.com/watch?v=oNg3M9IJJlY
1110,1110_2,TROLLZ,Alexander Laskar,cover,https://www.youtube.com/watch?v=D5ZBLIy63F4
1111,1111_1,Broken Halos,Chris Stapleton,original,https://www.youtube.com/watch?v=sI0TeFf6uD8
1111,1111_2,Broken Halos,Camille van Niekerk,cover,https://www.youtube.com/watch?v=rM0DF2xKAlU
1111,1111_3,Broken Halos,Mackenzie Johnson,cover_2,https://www.youtube.com/watch?v=PDamcxVhFvE
1111,1111_4,Broken Halos,coffeysouthernman,cover_3,https://www.youtube.com/watch?v=tMXOHI5s7Oo
1112,1112_1,Thrift Shop,Macklemore & Ryan Lewis,original,https://www.youtube.com/watch?v=QK8mJJJvaes
1112,1112_2,Thrift Shop,Backwards Bass,cover,https://www.youtube.com/watch?v=125sz1bEQEY
1112,1112_3,Thrift Shop,Pentatonix,cover_2,https://www.youtube.com/watch?v=Y0qJdShOL_s
1112,1112_4,Thrift Shop,Lindsey Stirling,cover_3,https://www.youtube.com/watch?v=3ke-sS8dPKk
1113,1113_1,Hollow,Tori Kelly,original,https://www.youtube.com/watch?v=x-PDZIQP5xs
1113,1113_2,Hollow,Brytt,cover,https://www.youtube.com/watch?v=VJEvVPDyn3o
1114,1114_1,Life Goes On,BTS,original,https://www.youtube.com/watch?v=r27uNWGTGfk
1114,1114_2,Life Goes On,Keblin Ovalles,cover,https://www.youtube.com/watch?v=n47Uh8IvDXk
1114,1114_3,Life Goes On,Ysabelle,cover_2,https://www.youtube.com/watch?v=NiZ_GsmjBls
1114,1114_4,Life Goes On,박서령 206sound,cover_3,https://www.youtube.com/watch?v=ZsoRtbmkaJE
1115,1115_1,clementine,Halsey,original,https://www.youtube.com/watch?v=2hlT8CqZ2pA
1115,1115_2,clementine,Michael Labelle,cover,https://www.youtube.com/watch?v=_7H57Ai70_M
1115,1115_3,clementine,Keara Graves,cover_2,https://www.youtube.com/watch?v=keOw5Dqcz14
1115,1115_4,clementine,LillyMayMusic,cover_3,https://www.youtube.com/watch?v=CovOEjnikjI
1116,1116_1,Hell Of A View,Eric Church,original,https://www.youtube.com/watch?v=voPG_zYj0C0
1116,1116_2,Hell Of A View,Shane Martin,cover,https://www.youtube.com/watch?v=n_LbRKVVDu0
1117,1117_1,Bad Reputation,Avicii,original,https://www.youtube.com/watch?v=dzWBgb9cr1s
1117,1117_2,Bad Reputation,theflixx,cover,https://www.youtube.com/watch?v=mlsAs_6VOoo
1117,1117_3,Bad Reputation,Jenny Kaufmann,cover_2,https://www.youtube.com/watch?v=K8dBD8z_Sr8
1117,1117_4,Bad Reputation,BLTZR,cover_3,https://www.youtube.com/watch?v=BreS8qLNIEg
1118,1118_1,Don,Miranda!,original,https://www.youtube.com/watch?v=bnkjvpBigVY
1118,1118_2,Don,Pacifica,cover,https://www.youtube.com/watch?v=BOuyXwoupbM
1118,1118_3,Don,GusMusica,cover_2,https://www.youtube.com/watch?v=r9D3OAeIfnY
1118,1118_4,Don,MexPartituras,cover_3,https://www.youtube.com/watch?v=GIUpOUUz8qU
1119,1119_1,Wilson (Expensive Mistakes),Fall Out Boy,original,https://www.youtube.com/watch?v=wH-by1ydBTM
1119,1119_2,Wilson (Expensive Mistakes),Adrian M,cover,https://www.youtube.com/watch?v=gCYY4_sZKio
1120,1120_1,Karma,Queen Naija,original,https://www.youtube.com/watch?v=bf71mnxB9kI
1120,1120_2,Karma,Elvis Souza,cover,https://www.youtube.com/watch?v=vyN0330_dvU
1121,1121_1,Message Man,Twenty One Pilots,original,https://www.youtube.com/watch?v=iE_54CU7Fxk
1121,1121_2,Message Man,Alto Fox,cover,https://www.youtube.com/watch?v=3MK9iH_pK5g
1122,1122_1,Wavy,Ty Dolla $ign,original,https://www.youtube.com/watch?v=Uc-apOIYbFM
1122,1122_2,Wavy,TruFate Records,cover,https://www.youtube.com/watch?v=oZ3EWJCjaXc
1123,1123_1,Collide,Ed Sheeran,original,https://www.youtube.com/watch?v=Ykq2qn1jjGk
1123,1123_2,Collide,Strahinja Kostic,cover,https://www.youtube.com/watch?v=qHAKieW-Zm4
1124,1124_1,Shower,Becky G,original,https://www.youtube.com/watch?v=oF8efZmoGZE
1124,1124_2,Shower,Kelly Matejcic,cover,https://www.youtube.com/watch?v=lEiLqLV_sjc
1124,1124_3,Shower,Alexi Blue,cover_2,https://www.youtube.com/watch?v=refNyjKiWo0
1125,1125_1,Cancer,Twenty One Pilots,original,https://www.youtube.com/watch?v=yw6i1SAHetc
1125,1125_2,Cancer,Rod Nieder,cover,https://www.youtube.com/watch?v=HAKgY-KBEpQ
1125,1125_3,Cancer,GnuS Cello,cover_2,https://www.youtube.com/watch?v=TNfj6f0BZPo
1125,1125_4,Cancer,Halocene,cover_3,https://www.youtube.com/watch?v=d9XBdEoqwwI
1126,1126_1,1000 Deaths,D'Angelo,original,https://www.youtube.com/watch?v=t2r5yqjlVrI
1126,1126_2,1000 Deaths,Van Leibensperger,cover,https://www.youtube.com/watch?v=-g1PI1d76yA
1127,1127_1,NO,Meghan Trainor,original,https://www.youtube.com/watch?v=cMTAUr3Nm6I
1127,1127_2,NO,Ashlund Jade,cover,https://www.youtube.com/watch?v=G8Z7Nu8tPcs
1127,1127_3,NO,Pentatonix,cover_2,https://www.youtube.com/watch?v=W9LJDwZOprY
1127,1127_4,NO,Madi Lee,cover_3,https://www.youtube.com/watch?v=J18LKrJvkXY
1128,1128_1,Like I Loved You,Brett Young,original,https://www.youtube.com/watch?v=PG2azZM4w4o
1128,1128_2,Like I Loved You,cary bybee,cover,https://www.youtube.com/watch?v=BtP8-vsBEv8
1129,1129_1,Carolina,Harry Styles,original,https://www.youtube.com/watch?v=BarDOBWuVg4
1129,1129_2,Carolina,Lela Rosanelli,cover,https://www.youtube.com/watch?v=cpdjMVtm9Ag
1130,1130_1,Red Desert,5 Seconds of Summer,original,https://www.youtube.com/watch?v=_q95ri8GVyk
1130,1130_2,Red Desert,Jake Giguere,cover,https://www.youtube.com/watch?v=xo2pmej7Obo
1131,1131_1,You Belong With Me (Taylorâs Version),Taylor Swift,original,https://www.youtube.com/watch?v=VuNIsY6JdUw
1131,1131_2,You Belong With Me (Taylorâs Version),Madi Lee,cover,https://www.youtube.com/watch?v=gR48fkwtjYU
1132,1132_1,YuNg BrAtZ,XXXTENTACION,original,https://www.youtube.com/watch?v=1TFZl8oz6Es
1132,1132_2,YuNg BrAtZ,Butter,cover,https://www.youtube.com/watch?v=30df3P7pLAA
1133,1133_1,Pretty Little Fears,6LACK,original,https://www.youtube.com/watch?v=Bh0L3_pchZQ
1133,1133_2,Pretty Little Fears,KidTravisOfficial,cover,https://www.youtube.com/watch?v=H4ZKWOSZjxc
1134,1134_1,Immortal,Trippie Redd,original,https://www.youtube.com/watch?v=dfbLNe41ErU
1134,1134_2,Immortal,TBAGZPROUT,cover,https://www.youtube.com/watch?v=Fbp5piz7Xng
1135,1135_1,RNP,Cordae,original,https://www.youtube.com/watch?v=sTTU-T9-RTs
1135,1135_2,RNP,MASHD,cover,https://www.youtube.com/watch?v=5AS8cdBYMfY
1136,1136_1,Hurricane,Halsey,original,https://www.youtube.com/watch?v=FR9G7ioLLmc
1136,1136_2,Hurricane,Marya Forero,cover,https://www.youtube.com/watch?v=9pw1GQTVSZU
1136,1136_3,Hurricane,Amanda Markley,cover_2,https://www.youtube.com/watch?v=bv7b8W6CZ6U
1136,1136_4,Hurricane,Romain Trojani,cover_3,https://www.youtube.com/watch?v=IrwAOk5vYiA
1137,1137_1,Hunt You Down,Kesha,original,https://www.youtube.com/watch?v=Lva6mOeZheU
1137,1137_2,Hunt You Down,Molotov Cocktail Piano,cover,https://www.youtube.com/watch?v=Zt1m_NCyrQ0
1138,1138_1,Juke Jam,Chance the Rapper,original,https://www.youtube.com/watch?v=zFiT6w1rs2Q
1138,1138_2,Juke Jam,Clyde Kelly,cover,https://www.youtube.com/watch?v=ISU2xhvxwIw
1139,1139_1,One Day At A Time,Sam Smith,original,https://www.youtube.com/watch?v=StntDdlh_Zo
1139,1139_2,One Day At A Time,Tino,cover,https://www.youtube.com/watch?v=iBSapLzFL94
1140,1140_1,My Ordinary Life,The Living Tombstone,original,https://www.youtube.com/watch?v=9Zj0JOHJR-s
1140,1140_2,My Ordinary Life,Bastiancortesxv,cover,https://www.youtube.com/watch?v=FLjXmWCvBG8
1141,1141_1,Astronomy,Conan Gray,original,https://www.youtube.com/watch?v=B-W6JrZGLdE
1141,1141_2,Astronomy,The Theorist,cover,https://www.youtube.com/watch?v=xuEYA0JLEWM
1141,1141_3,Astronomy,RENÉE,cover_2,https://www.youtube.com/watch?v=FCAiyo5x65w
1141,1141_4,Astronomy,Claudia Santoso,cover_3,https://www.youtube.com/watch?v=laACxXp0K0Y
1142,1142_1,Girl In A Country Song,Maddie & Tae,original,https://www.youtube.com/watch?v=WBmuUaxlaC8
1142,1142_2,Girl In A Country Song,Dixie Crush,cover,https://www.youtube.com/watch?v=6xxYO-kGTgM
1143,1143_1,GOOD TIME,Niko Moon,original,https://www.youtube.com/watch?v=mKnQXaIlrMo
1143,1143_2,GOOD TIME,Kyle Austin Music,cover,https://www.youtube.com/watch?v=-PaP5fxeQ1k
1144,1144_1,Fingers,Lil Peep,original,https://www.youtube.com/watch?v=z0hZaZM2If4
1144,1144_2,Fingers,Shezer,cover,https://www.youtube.com/watch?v=CYpDvgPiuSI
1145,1145_1,Watermelon Sugar,Harry Styles,original,https://www.youtube.com/watch?v=7-x3uD5z1bQ
1145,1145_2,Watermelon Sugar,Twenty One Two,cover,https://www.youtube.com/watch?v=605zH86D2d8
1145,1145_3,Watermelon Sugar,New Hope Club,cover_2,https://www.youtube.com/watch?v=KBdktA1bOTE
1145,1145_4,Watermelon Sugar,Jennel Garcia,cover_3,https://www.youtube.com/watch?v=7rahZ1y5rUg
1146,1146_1,Angela,The Lumineers,original,https://www.youtube.com/watch?v=n7WGvjchgAU
1146,1146_2,Angela,Aaron Callahan,cover,https://www.youtube.com/watch?v=kY9nDWLQ148
1147,1147_1,Birds,Coldplay,original,https://www.youtube.com/watch?v=vqOnUB9gnDM
1147,1147_2,Birds,Rece W,cover,https://www.youtube.com/watch?v=SLKx_VMM09g
1147,1147_3,Birds,Edo Sparks,cover_2,https://www.youtube.com/watch?v=EbsAKaHjG1g
1147,1147_4,Birds,Charlie Green,cover_3,https://www.youtube.com/watch?v=m6hYnboc-Bc
1148,1148_1,MAMIII,Becky G,original,https://www.youtube.com/watch?v=vb8wloc4Xpw
1148,1148_2,MAMIII,Rucky Prada,cover,https://www.youtube.com/watch?v=4xTMf--E03s
1149,1149_1,Home Alone Tonight,Luke Bryan,original,https://www.youtube.com/watch?v=ezJBgc_1NNw
1149,1149_2,Home Alone Tonight,Chris Scott Country,cover,https://www.youtube.com/watch?v=vKLDsCajbWk
1150,1150_1,The Bakery,Melanie Martinez,original,https://www.youtube.com/watch?v=ziotSaBtqGk
1150,1150_2,The Bakery,Toogla,cover,https://www.youtube.com/watch?v=03rZsnf3AJ8
1151,1151_1,"Don't Give Up On Me (From ""Five Feet Apart"")",Andy Grammer,original,https://www.youtube.com/watch?v=ouEezpuPc3A
1151,1151_2,"Don't Give Up On Me (From ""Five Feet Apart"")",Classern Quartet,cover,https://www.youtube.com/watch?v=Qk5avLLYVZc
1152,1152_1,No Love,Summer Walker,original,https://www.youtube.com/watch?v=IhSPyR72CqM
1152,1152_2,No Love,Dinah Jane,cover,https://www.youtube.com/watch?v=-BbSSQ1T2Cg
1153,1153_1,I Know You,Skylar Grey,original,https://www.youtube.com/watch?v=ECRRRcXycjI
1153,1153_2,I Know You,Ellie Harris,cover,https://www.youtube.com/watch?v=qjkeDTkeybA
1154,1154_1,Wishful Drinking,Ingrid Andress,original,https://www.youtube.com/watch?v=lE5WYXtOt7E
1154,1154_2,Wishful Drinking,Hailey James Music,cover,https://www.youtube.com/watch?v=M-Pq5cMucRw
1155,1155_1,KOODA,6ix9ine,original,https://www.youtube.com/watch?v=Q4LMp0SMBrA
1155,1155_2,KOODA,Женя Hawk - live,cover,https://www.youtube.com/watch?v=fN2bPKGRJso
1156,1156_1,Inside Out,Eve 6,original,https://www.youtube.com/watch?v=T8Xb_7YDroQ
1156,1156_2,Inside Out,jbl5050,cover,https://www.youtube.com/watch?v=B8_eIS49rME
1156,1156_3,Inside Out,Talking Kitty Cat,cover_2,https://www.youtube.com/watch?v=9lm8cCQzZ8w
1156,1156_4,Inside Out,Pure Noise Records,cover_3,https://www.youtube.com/watch?v=TcmkQqRYZ2A
1157,1157_1,Heartless,Kanye West,original,https://www.youtube.com/watch?v=Co0tTeuUVhU
1157,1157_2,Heartless,FannyIsabellaa,cover,https://www.youtube.com/watch?v=sbAyufwfOCA
1157,1157_3,Heartless,George Azzi,cover_2,https://www.youtube.com/watch?v=oFtWnqI5zX4
1157,1157_4,Heartless,Jessa,cover_3,https://www.youtube.com/watch?v=-B0q6LP-RZ4
1158,1158_1,Crawling,Linkin Park,original,https://www.youtube.com/watch?v=Gd9OhYroLN0
1158,1158_2,Crawling,Andy Cizek,cover,https://www.youtube.com/watch?v=POiwbjFhOhI
1158,1158_3,Crawling,Dave Winkler,cover_2,https://www.youtube.com/watch?v=Kv3UfIZsS6A
1158,1158_4,Crawling,Violet Orlandi,cover_3,https://www.youtube.com/watch?v=4_kYLIdsSoQ
